日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2010-12-06,3168.88,3165.57,3185.33,3140.55,56362630,80043207937.0,1.42,0.23,7.41,0.17,44.779999999999745
2010-12-07,3152.73,3200.34,3214.69,3112.22,58483653,85548293130.0,3.24,1.1,34.77,0.18,102.47000000000025
2010-12-08,3194.9,3171.88,3215.28,3166.77,59515663,87056105048.0,1.52,-0.89,-28.46,0.18,48.51000000000022
2010-12-09,3156.0,3123.37,3175.05,3122.2,66152965,83159036199.0,1.67,-1.53,-48.51,0.2,52.850000000000364
2010-12-10,3107.38,3161.98,3172.16,3101.08,57108105,78069117443.0,2.28,1.24,38.61,0.17,71.07999999999993
2010-12-13,3176.33,3261.06,3261.34,3173.56,95713739,132088353616.0,2.78,3.13,99.08,0.29,87.7800000000002
2010-12-14,3270.2,3269.47,3279.36,3254.18,84104241,114928736614.0,0.77,0.26,8.41,0.26,25.18000000000029
2010-12-15,3270.78,3247.64,3282.77,3242.52,72269785,104793174443.0,1.23,-0.67,-21.83,0.22,40.25
2010-12-16,3246.01,3230.67,3258.39,3224.12,56799625,79262377015.0,1.06,-0.52,-16.97,0.17,34.26999999999998
2010-12-17,3229.3,3225.66,3232.84,3212.58,44919147,65697259729.0,0.63,-0.16,-5.01,0.14,20.26000000000022
2010-12-20,3239.02,3178.66,3249.76,3118.0,74759693,107521977283.0,4.08,-1.46,-47.0,0.23,131.76000000000022
2010-12-21,3184.7,3249.51,3251.55,3168.89,79852420,112461675290.0,2.6,2.23,70.85,0.24,82.66000000000031
2010-12-22,3253.82,3215.45,3263.45,3201.67,69936258,98309032433.0,1.9,-1.05,-34.06,0.21,61.779999999999745
2010-12-23,3210.67,3188.61,3237.64,3183.15,61315847,84430476449.0,1.69,-0.83,-26.84,0.19,54.48999999999978
2010-12-24,3170.64,3162.96,3187.72,3139.45,55137767,72989136209.0,1.51,-0.8,-25.65,0.17,48.26999999999998
2010-12-27,3176.11,3099.71,3219.66,3092.26,70017107,99855478580.0,4.03,-2.0,-63.25,0.21,127.39999999999964
2010-12-28,3084.82,3044.93,3095.36,3041.33,56325749,74843956564.0,1.74,-1.77,-54.78,0.17,54.0300000000002
2010-12-29,3049.93,3061.83,3062.56,3025.22,45192775,60134777207.0,1.23,0.56,16.9,0.14,37.340000000000146
2010-12-30,3063.05,3064.1,3079.91,3027.9,54281429,70284275917.0,1.7,0.07,2.27,0.17,52.00999999999976
2010-12-31,3069.05,3128.26,3129.45,3067.11,62566078,90545901164.0,2.03,2.09,64.16,0.19,62.33999999999969
2011-01-04,3155.56,3189.68,3194.36,3143.6,85410440,129159620771.0,1.62,1.96,61.42,0.26,50.76000000000022
2011-01-05,3170.18,3175.66,3193.78,3158.87,79268810,116943213907.0,1.09,-0.44,-14.02,0.24,34.91000000000031
2011-01-06,3177.83,3159.64,3198.05,3152.57,59681092,91568447016.0,1.43,-0.5,-16.02,0.18,45.48000000000002
2011-01-07,3156.36,3166.62,3209.9,3141.12,84093233,113651250191.0,2.18,0.22,6.98,0.26,68.7800000000002
2011-01-10,3162.08,3108.19,3182.78,3102.43,65494406,87992881712.0,2.54,-1.85,-58.43,0.2,80.35000000000036
2011-01-11,3096.25,3124.92,3131.29,3084.51,56985917,74832449402.0,1.51,0.54,16.73,0.17,46.779999999999745
2011-01-12,3135.18,3142.34,3153.43,3099.41,58498518,71551421416.0,1.73,0.56,17.42,0.18,54.01999999999998
2011-01-13,3153.99,3141.28,3157.04,3127.16,51936988,66925783701.0,0.95,-0.03,-1.06,0.16,29.88000000000011
2011-01-14,3129.67,3091.86,3129.67,3083.51,53351439,71012100141.0,1.47,-1.57,-49.42,0.16,46.159999999999854
2011-01-17,3067.43,2974.35,3078.88,2968.61,66807562,85454121099.0,3.57,-3.8,-117.51,0.2,110.26999999999998
2011-01-18,2965.42,2977.65,2984.47,2947.6,42964564,54652416480.0,1.24,0.11,3.3,0.13,36.86999999999989
2011-01-19,2978.46,3044.85,3045.6,2967.24,56571942,72772226927.0,2.63,2.26,67.2,0.17,78.36000000000013
2011-01-20,3037.86,2944.71,3037.86,2944.5,61046643,76440116738.0,3.07,-3.29,-100.14,0.19,93.36000000000013
2011-01-21,2935.23,2983.46,3030.26,2935.14,73102966,85157790710.0,3.23,1.32,38.75,0.22,95.12000000000035
2011-01-24,2986.09,2954.23,2999.2,2943.92,65472545,75805236102.0,1.85,-0.98,-29.23,0.2,55.279999999999745
2011-01-25,2949.65,2938.65,2960.59,2919.16,48982689,57572819537.0,1.4,-0.53,-15.58,0.15,41.43000000000029
2011-01-26,2939.77,2978.43,2982.32,2939.36,43374979,51746038070.0,1.46,1.35,39.78,0.13,42.960000000000036
2011-01-27,2953.59,3026.47,3037.16,2935.27,82585919,96976029913.0,3.42,1.61,48.04,0.25,101.88999999999987
2011-01-28,3020.12,3036.74,3047.27,3011.38,63013589,78241917729.0,1.19,0.34,10.27,0.19,35.88999999999987
2011-01-31,3035.42,3076.51,3076.55,3032.45,67105914,83070309373.0,1.45,1.31,39.77,0.21,44.100000000000364
2011-02-01,3083.49,3077.28,3087.23,3062.83,49862530,65832698489.0,0.79,0.03,0.77,0.15,24.40000000000009
2011-02-09,3055.4,3040.95,3087.55,3031.75,60394145,78148356164.0,1.81,-1.18,-36.33,0.18,55.80000000000018
2011-02-10,3034.08,3104.16,3105.32,3024.35,66603662,86967273678.0,2.66,2.08,63.21,0.2,80.97000000000025
2011-02-11,3100.27,3120.96,3133.5,3092.58,75975553,99001500830.0,1.32,0.54,16.8,0.23,40.92000000000007
2011-02-14,3123.25,3219.14,3227.43,3123.25,121302331,155829380802.0,3.34,3.15,98.18,0.37,104.17999999999984
2011-02-15,3223.22,3217.67,3259.64,3215.62,109554438,147747227925.0,1.37,-0.05,-1.47,0.34,44.01999999999998
2011-02-16,3211.14,3248.53,3248.85,3195.47,91334283,125549596910.0,1.66,0.96,30.86,0.28,53.38000000000011
2011-02-17,3255.63,3245.91,3265.26,3218.91,88964695,127559673833.0,1.43,-0.08,-2.62,0.27,46.350000000000364
2011-02-18,3240.05,3211.88,3242.37,3203.12,75378684,104743371599.0,1.21,-1.05,-34.03,0.23,39.25
2011-02-21,3192.15,3257.91,3258.28,3189.85,79399776,108055882413.0,2.13,1.43,46.03,0.24,68.43000000000029
2011-02-22,3267.61,3163.58,3269.05,3161.83,107863741,147588609007.0,3.29,-2.9,-94.33,0.33,107.22000000000025
2011-02-23,3152.44,3174.74,3182.19,3145.99,71324854,97251422739.0,1.14,0.35,11.16,0.22,36.20000000000027
2011-02-24,3170.24,3190.94,3195.69,3157.97,66486893,94908281477.0,1.19,0.51,16.2,0.2,37.720000000000255
2011-02-25,3190.87,3197.62,3213.79,3159.85,61619275,88275899352.0,1.69,0.21,6.68,0.19,53.940000000000055
2011-02-28,3200.68,3239.56,3241.6,3178.83,76630663,109249970846.0,1.96,1.31,41.94,0.23,62.76999999999998
2011-03-01,3241.71,3254.89,3273.51,3235.75,88566954,124040755772.0,1.17,0.47,15.33,0.27,37.76000000000022
2011-03-02,3237.12,3243.3,3257.42,3202.83,80910641,113592007455.0,1.68,-0.36,-11.59,0.25,54.590000000000146
2011-03-03,3248.16,3221.72,3271.64,3221.04,101219997,131217797700.0,1.56,-0.67,-21.58,0.31,50.59999999999991
2011-03-04,3223.51,3270.67,3273.66,3217.48,80013915,107401810462.0,1.74,1.52,48.95,0.25,56.179999999999836
2011-03-07,3287.41,3334.51,3337.47,3287.41,118187197,170406772534.0,1.53,1.95,63.84,0.36,50.059999999999945
2011-03-08,3335.71,3337.46,3342.71,3311.72,84878655,126306326053.0,0.93,0.09,2.95,0.26,30.990000000000236
2011-03-09,3344.1,3338.86,3355.49,3322.7,78026361,113534089995.0,0.98,0.04,1.4,0.24,32.789999999999964
2011-03-10,3330.44,3280.26,3330.44,3279.33,78212642,117952630963.0,1.53,-1.76,-58.6,0.24,51.11000000000013
2011-03-11,3263.08,3247.38,3290.7,3240.18,67208335,100306077088.0,1.54,-1.0,-32.88,0.21,50.51999999999998
2011-03-14,3238.91,3262.92,3263.91,3230.11,63689783,94134688007.0,1.04,0.48,15.54,0.2,33.79999999999973
2011-03-15,3250.59,3203.96,3250.59,3147.96,96033979,129603315155.0,3.15,-1.81,-58.96,0.29,102.63000000000011
2011-03-16,3204.92,3248.2,3250.88,3202.93,78859520,111826095701.0,1.5,1.38,44.24,0.24,47.95000000000027
2011-03-17,3216.29,3197.1,3240.38,3185.08,85687114,117295727563.0,1.7,-1.57,-51.1,0.26,55.30000000000018
2011-03-18,3228.92,3215.69,3239.96,3205.14,61340161,86845200065.0,1.09,0.58,18.59,0.19,34.820000000000164
2011-03-21,3220.68,3207.11,3236.28,3194.15,59105037,84105739105.0,1.31,-0.27,-8.58,0.18,42.13000000000011
2011-03-22,3217.8,3222.96,3227.8,3175.93,57248684,80009792794.0,1.62,0.49,15.85,0.18,51.870000000000346
2011-03-23,3222.32,3264.93,3267.0,3216.65,72077585,98540423659.0,1.56,1.3,41.97,0.22,50.34999999999991
2011-03-24,3269.57,3251.36,3273.37,3250.02,61304244,88058905863.0,0.72,-0.42,-13.57,0.19,23.34999999999991
2011-03-25,3256.18,3294.48,3304.26,3254.68,86895979,122021366960.0,1.52,1.33,43.12,0.27,49.58000000000038
2011-03-28,3307.41,3290.57,3328.07,3286.86,97684300,139030083023.0,1.25,-0.12,-3.91,0.3,41.210000000000036
2011-03-29,3288.56,3257.98,3309.2,3256.34,105280164,132908076725.0,1.61,-0.99,-32.59,0.32,52.85999999999967
2011-03-30,3256.72,3256.08,3274.98,3233.11,78336337,103271930321.0,1.29,-0.06,-1.9,0.24,41.86999999999989
2011-03-31,3257.16,3223.29,3264.96,3210.17,64503880,86565372662.0,1.68,-1.01,-32.79,0.2,54.789999999999964
2011-04-01,3227.56,3272.73,3272.77,3220.91,63094722,86711549873.0,1.61,1.53,49.44,0.19,51.86000000000013
2011-04-06,3269.19,3311.07,3315.3,3268.76,105823674,143030090888.0,1.42,1.17,38.34,0.32,46.539999999999964
2011-04-07,3313.47,3324.42,3330.8,3302.82,84681762,112678585789.0,0.85,0.4,13.35,0.26,27.980000000000018
2011-04-08,3321.54,3353.36,3353.89,3314.09,73929210,107329316269.0,1.2,0.87,28.94,0.23,39.79999999999973
2011-04-11,3363.37,3333.43,3380.53,3331.17,104420545,141974385699.0,1.47,-0.59,-19.93,0.32,49.36000000000013
2011-04-12,3324.75,3326.77,3350.16,3307.48,101938506,122863556078.0,1.28,-0.2,-6.66,0.31,42.679999999999836
2011-04-13,3311.32,3372.03,3372.03,3296.51,87036338,108305234380.0,2.27,1.36,45.26,0.27,75.51999999999998
2011-04-14,3374.32,3353.56,3378.7,3347.49,88972241,107491228060.0,0.93,-0.55,-18.47,0.27,31.210000000000036
2011-04-15,3345.13,3358.94,3378.11,3323.56,78514874,98934572633.0,1.63,0.16,5.38,0.24,54.55000000000018
2011-04-18,3346.15,3359.44,3372.9,3335.6,86582624,107178227750.0,1.11,0.01,0.5,0.27,37.30000000000018
2011-04-19,3334.91,3295.81,3334.91,3290.74,85106933,104368983043.0,1.31,-1.89,-63.63,0.26,44.17000000000007
2011-04-20,3300.42,3295.76,3311.73,3281.83,72343318,93667138370.0,0.91,0.0,-0.05,0.22,29.90000000000009
2011-04-21,3312.27,3317.37,3330.24,3301.94,73240424,96739132646.0,0.86,0.66,21.61,0.22,28.299999999999727
2011-04-22,3317.08,3299.94,3325.46,3291.64,67171455,83528333290.0,1.02,-0.53,-17.43,0.21,33.820000000000164
2011-04-25,3292.48,3249.57,3292.48,3247.69,74421829,98455879623.0,1.36,-1.53,-50.37,0.23,44.789999999999964
2011-04-26,3242.53,3230.96,3257.8,3216.21,59096417,76696858373.0,1.28,-0.57,-18.61,0.18,41.590000000000146
2011-04-27,3242.62,3209.5,3256.41,3189.04,62443567,75111247063.0,2.09,-0.66,-21.46,0.19,67.36999999999989
2011-04-28,3224.41,3161.78,3237.19,3160.41,65050235,79155830155.0,2.39,-1.49,-47.72,0.2,76.7800000000002
2011-04-29,3161.16,3192.72,3193.6,3147.14,53683065,63455814284.0,1.47,0.98,30.94,0.16,46.460000000000036
2011-05-03,3192.84,3211.13,3212.05,3164.93,54998910,64348987555.0,1.48,0.58,18.41,0.17,47.120000000000346
2011-05-04,3192.84,3129.03,3193.45,3120.96,66716340,83567655304.0,2.26,-2.56,-82.1,0.2,72.48999999999978
2011-05-05,3115.0,3126.12,3136.9,3105.85,52567747,63009373497.0,0.99,-0.09,-2.91,0.16,31.050000000000182
2011-05-06,3093.81,3121.4,3141.68,3083.91,55352186,69747372718.0,1.85,-0.15,-4.72,0.17,57.76999999999998
2011-05-09,3126.26,3129.76,3149.94,3118.14,46027404,57287412506.0,1.02,0.27,8.36,0.14,31.800000000000182
2011-05-10,3135.15,3153.22,3153.3,3121.75,40932995,54931224820.0,1.01,0.75,23.46,0.13,31.550000000000182
2011-05-11,3153.65,3145.08,3164.65,3127.49,47688533,59507719522.0,1.18,-0.26,-8.14,0.15,37.16000000000031
2011-05-12,3123.16,3101.6,3142.4,3101.14,48799501,61703080348.0,1.31,-1.38,-43.48,0.15,41.26000000000022
2011-05-13,3105.3,3128.09,3128.44,3080.19,46895951,57757204870.0,1.56,0.85,26.49,0.14,48.25
2011-05-16,3120.44,3100.46,3137.6,3098.78,45194319,54238723382.0,1.24,-0.88,-27.63,0.14,38.81999999999971
2011-05-17,3097.07,3116.03,3136.23,3076.95,51203731,65417943732.0,1.91,0.5,15.57,0.16,59.2800000000002
2011-05-18,3109.29,3139.38,3145.7,3106.55,39641768,49757174173.0,1.26,0.75,23.35,0.12,39.149999999999636
2011-05-19,3148.35,3120.64,3154.94,3118.62,43110782,52249679659.0,1.16,-0.6,-18.74,0.13,36.320000000000164
2011-05-20,3120.58,3121.6,3133.43,3113.27,38468012,48967028428.0,0.65,0.03,0.96,0.12,20.159999999999854
2011-05-23,3115.31,3022.98,3115.31,3021.45,55902472,66976426510.0,3.01,-3.16,-98.62,0.17,93.86000000000013
2011-05-24,3013.72,3026.22,3029.75,2999.89,41608944,52971692396.0,0.99,0.11,3.24,0.13,29.860000000000127
2011-05-25,3020.32,2990.34,3030.99,2988.09,39289704,48604397867.0,1.42,-1.19,-35.88,0.12,42.899999999999636
2011-05-26,3011.47,2978.38,3021.2,2977.6,37003747,48346482355.0,1.46,-0.4,-11.96,0.11,43.59999999999991
2011-05-27,2980.72,2963.31,2996.6,2962.07,42770905,52019994149.0,1.16,-0.51,-15.07,0.13,34.529999999999745
2011-05-30,2956.57,2954.51,2982.58,2942.36,34671160,42960260576.0,1.36,-0.3,-8.8,0.11,40.2199999999998
2011-05-31,2958.61,3001.56,3001.73,2946.15,39689399,50553386204.0,1.88,1.59,47.05,0.12,55.57999999999993
2011-06-01,2996.08,3004.17,3006.56,2985.71,38419327,49060076491.0,0.69,0.09,2.61,0.12,20.84999999999991
2011-06-02,2970.63,2955.71,2984.49,2923.02,52617867,61748347004.0,2.05,-1.61,-48.46,0.16,61.4699999999998
2011-06-03,2951.58,2986.35,2993.9,2951.2,39076164,49273758984.0,1.44,1.04,30.64,0.12,42.70000000000027
2011-06-07,2977.68,3004.26,3006.57,2974.36,36852332,49859134919.0,1.08,0.6,17.91,0.11,32.210000000000036
2011-06-08,3003.58,3008.65,3012.81,2965.92,42908758,51123188095.0,1.56,0.15,4.39,0.13,46.88999999999987
2011-06-09,3000.4,2951.89,3004.06,2951.89,47496636,55381280377.0,1.73,-1.89,-56.76,0.15,52.17000000000007
2011-06-10,2947.93,2961.93,2964.08,2925.87,42201882,50942992933.0,1.29,0.34,10.04,0.13,38.210000000000036
2011-06-13,2940.39,2950.35,2957.52,2921.75,38351668,46991283431.0,1.21,-0.39,-11.58,0.12,35.76999999999998
2011-06-14,2947.66,2993.56,3000.53,2943.53,55982815,66158911408.0,1.93,1.46,43.21,0.17,57.0
2011-06-15,2984.96,2963.12,2999.15,2963.11,44390852,54467701030.0,1.2,-1.02,-30.44,0.14,36.039999999999964
2011-06-16,2939.68,2917.58,2946.81,2915.4,41135482,47067185495.0,1.06,-1.54,-45.54,0.13,31.409999999999854
2011-06-17,2916.41,2892.16,2934.06,2891.01,41176530,51647156163.0,1.48,-0.87,-25.42,0.13,43.04999999999973
2011-06-20,2888.94,2874.9,2896.08,2862.41,37991982,45416696840.0,1.16,-0.6,-17.26,0.12,33.67000000000007
2011-06-21,2883.35,2909.07,2909.57,2877.05,42038923,50160678865.0,1.13,1.19,34.17,0.13,32.51999999999998
2011-06-22,2913.67,2908.58,2921.03,2894.18,37318802,43263825738.0,0.92,-0.02,-0.49,0.11,26.850000000000364
2011-06-23,2899.01,2957.63,2966.54,2888.68,45941117,55276886318.0,2.68,1.69,49.05,0.14,77.86000000000013
2011-06-24,2946.61,3027.47,3047.94,2944.05,85459240,104972923209.0,3.51,2.36,69.84,0.26,103.88999999999987
2011-06-27,3028.5,3036.49,3056.02,3019.24,65615771,79044152725.0,1.21,0.3,9.02,0.2,36.7800000000002
2011-06-28,3040.18,3041.73,3046.8,3014.0,55766254,70333384864.0,1.08,0.17,5.24,0.17,32.80000000000018
2011-06-29,3039.05,3000.17,3043.81,2999.95,53476848,61717623012.0,1.44,-1.37,-41.56,0.16,43.86000000000013
2011-06-30,3003.23,3044.09,3058.62,3003.23,62502549,73891668789.0,1.85,1.46,43.92,0.19,55.38999999999987
2011-07-01,3052.12,3049.75,3071.21,3034.07,56766653,72614645374.0,1.22,0.19,5.66,0.17,37.13999999999987
2011-07-04,3064.94,3121.98,3124.58,3064.94,80464031,102679821385.0,1.96,2.37,72.23,0.25,59.63999999999987
2011-07-05,3122.9,3122.5,3128.53,3105.09,67763335,81999827927.0,0.75,0.02,0.52,0.21,23.440000000000055
2011-07-06,3116.12,3113.71,3116.12,3084.83,61555807,76556996969.0,1.0,-0.28,-8.79,0.19,31.289999999999964
2011-07-07,3123.29,3101.68,3140.1,3101.1,71810360,92120550136.0,1.25,-0.39,-12.03,0.22,39.0
2011-07-08,3105.49,3109.18,3124.39,3093.37,51282593,65155542913.0,1.0,0.24,7.5,0.16,31.019999999999982
2011-07-11,3097.87,3113.21,3121.0,3086.26,47920660,62237248759.0,1.12,0.13,4.03,0.15,34.73999999999978
2011-07-12,3089.14,3056.91,3090.1,3054.8,57107984,71222640397.0,1.13,-1.81,-56.3,0.17,35.29999999999973
2011-07-13,3060.42,3106.25,3108.5,3060.42,54114367,68294830332.0,1.57,1.61,49.34,0.17,48.07999999999993
2011-07-14,3112.59,3115.75,3126.15,3092.47,60314935,79948505027.0,1.08,0.31,9.5,0.18,33.68000000000029
2011-07-15,3105.5,3128.89,3130.77,3097.34,61550322,79424849005.0,1.07,0.42,13.14,0.19,33.429999999999836
2011-07-18,3131.8,3122.6,3137.92,3113.67,60691311,78225031039.0,0.78,-0.2,-6.29,0.19,24.25
2011-07-19,3108.47,3095.12,3109.92,3088.38,53388709,68506068928.0,0.69,-0.88,-27.48,0.16,21.539999999999964
2011-07-20,3113.71,3091.57,3119.54,3071.85,44118331,56930993021.0,1.54,-0.11,-3.55,0.14,47.690000000000055
2011-07-21,3092.27,3059.14,3099.28,3058.25,44084691,57942637401.0,1.33,-1.05,-32.43,0.14,41.0300000000002
2011-07-22,3066.19,3067.99,3083.19,3059.6,37257255,49618948350.0,0.77,0.29,8.85,0.11,23.590000000000146
2011-07-25,3050.9,2968.29,3050.9,2958.88,67180996,77513632253.0,3.0,-3.25,-99.7,0.21,92.01999999999998
2011-07-26,2965.72,2977.77,2980.86,2957.61,43515457,49560684459.0,0.78,0.32,9.48,0.13,23.25
2011-07-27,2961.58,3000.05,3002.69,2951.52,48385612,58746220328.0,1.72,0.75,22.28,0.15,51.17000000000007
2011-07-28,2973.64,2981.0,2984.38,2956.71,48138984,60678598008.0,0.92,-0.63,-19.05,0.15,27.670000000000073
2011-07-29,2981.02,2972.08,2995.97,2948.08,46298253,54358237266.0,1.61,-0.3,-8.92,0.14,47.88999999999987
2011-08-01,2969.11,2977.72,2991.05,2958.83,33886949,41203123005.0,1.08,0.19,5.64,0.1,32.220000000000255
2011-08-02,2958.85,2956.38,2958.85,2919.01,38978357,48435295389.0,1.34,-0.72,-21.34,0.12,39.83999999999969
2011-08-03,2930.19,2954.87,2969.13,2927.1,38668362,49593983761.0,1.42,-0.05,-1.51,0.12,42.0300000000002
2011-08-04,2962.91,2960.31,2983.01,2951.84,32985719,41335656567.0,1.05,0.18,5.44,0.1,31.170000000000073
2011-08-05,2881.74,2897.42,2916.41,2868.16,49316854,60240017405.0,1.63,-2.12,-62.89,0.15,48.25
2011-08-08,2864.51,2793.9,2888.77,2747.97,71517766,83694787456.0,4.86,-3.57,-103.52,0.22,140.80000000000018
2011-08-09,2720.95,2798.19,2812.77,2697.06,69842676,79653278208.0,4.14,0.15,4.29,0.21,115.71000000000004
2011-08-10,2845.35,2824.12,2858.55,2820.12,58659312,68580540607.0,1.37,0.93,25.93,0.18,38.43000000000029
2011-08-11,2779.72,2866.92,2867.31,2777.76,58997689,69223945409.0,3.17,1.52,42.8,0.18,89.54999999999973
2011-08-12,2881.55,2875.36,2894.22,2868.87,57197406,63487643741.0,0.88,0.29,8.44,0.18,25.34999999999991
2011-08-15,2883.17,2917.88,2917.88,2870.19,59875476,61102226502.0,1.66,1.48,42.52,0.18,47.690000000000055
2011-08-16,2920.83,2897.58,2932.14,2888.33,50962681,57496628333.0,1.5,-0.7,-20.3,0.16,43.809999999999945
2011-08-17,2893.85,2886.01,2910.83,2881.63,39178179,41891853603.0,1.01,-0.4,-11.57,0.12,29.199999999999818
2011-08-18,2887.1,2834.25,2890.0,2832.27,40768883,45784423192.0,2.0,-1.79,-51.76,0.12,57.73000000000002
2011-08-19,2789.35,2807.66,2814.1,2782.56,43259650,48442961960.0,1.11,-0.94,-26.59,0.13,31.539999999999964
2011-08-22,2809.33,2777.79,2829.69,2768.42,34209685,40136538647.0,2.18,-1.06,-29.87,0.1,61.26999999999998
2011-08-23,2788.7,2821.0,2821.0,2777.29,32620514,36441994495.0,1.57,1.56,43.21,0.1,43.710000000000036
2011-08-24,2834.58,2810.02,2845.47,2804.82,35301565,41939777958.0,1.44,-0.39,-10.98,0.11,40.649999999999636
2011-08-25,2818.7,2903.84,2904.44,2815.91,72216845,75745960111.0,3.15,3.34,93.82,0.22,88.5300000000002
2011-08-26,2889.38,2901.22,2907.4,2876.83,45604102,51759427726.0,1.05,-0.09,-2.62,0.14,30.570000000000164
2011-08-29,2875.78,2852.81,2875.78,2847.48,44267850,49892653226.0,0.98,-1.67,-48.41,0.14,28.300000000000182
2011-08-30,2875.14,2841.74,2901.73,2838.33,43137872,48565790320.0,2.22,-0.39,-11.07,0.13,63.40000000000009
2011-08-31,2843.99,2846.78,2855.3,2823.77,32107899,37624544060.0,1.11,0.18,5.04,0.1,31.5300000000002
2011-09-01,2852.39,2834.53,2869.25,2825.96,30118702,35143727252.0,1.52,-0.43,-12.25,0.09,43.289999999999964
2011-09-02,2828.84,2803.85,2836.62,2790.77,29317116,31960598827.0,1.62,-1.08,-30.68,0.09,45.84999999999991
2011-09-05,2780.83,2743.82,2780.83,2743.38,32005660,36040312618.0,1.34,-2.14,-60.03,0.1,37.44999999999982
2011-09-06,2727.75,2723.3,2745.36,2711.07,29713982,33746805052.0,1.25,-0.75,-20.52,0.09,34.289999999999964
2011-09-07,2738.79,2779.09,2779.21,2730.05,33265381,37096662193.0,1.81,2.05,55.79,0.1,49.159999999999854
2011-09-08,2788.83,2756.1,2789.11,2755.8,26838735,31209441131.0,1.2,-0.83,-22.99,0.08,33.309999999999945
2011-09-09,2770.15,2751.09,2796.35,2739.62,27073503,30348131114.0,2.06,-0.18,-5.01,0.08,56.73000000000002
2011-09-13,2712.44,2720.28,2726.19,2698.66,26713764,30034340041.0,1.0,-1.12,-30.81,0.08,27.5300000000002
2011-09-14,2729.26,2733.11,2736.91,2677.13,30424780,32858416579.0,2.2,0.47,12.83,0.09,59.779999999999745
2011-09-15,2734.55,2729.05,2754.19,2728.91,31171925,32507109143.0,0.92,-0.15,-4.06,0.1,25.2800000000002
2011-09-16,2744.22,2733.99,2755.89,2729.0,27555932,29743911967.0,0.99,0.18,4.94,0.08,26.889999999999873
2011-09-19,2718.32,2679.27,2718.32,2678.79,29090941,29731416051.0,1.45,-2.0,-54.72,0.09,39.5300000000002
2011-09-20,2675.04,2689.84,2702.28,2664.1,25598681,27274347411.0,1.43,0.39,10.57,0.08,38.18000000000029
2011-09-21,2691.7,2771.01,2778.35,2677.35,56194171,59146487177.0,3.75,3.02,81.17,0.17,101.0
2011-09-22,2745.15,2685.69,2754.92,2684.94,47102660,47793334084.0,2.53,-3.08,-85.32,0.14,69.98000000000002
2011-09-23,2644.29,2669.48,2681.23,2631.43,42592224,45934334698.0,1.85,-0.6,-16.21,0.13,49.80000000000018
2011-09-26,2645.25,2610.92,2679.56,2603.11,39175124,40495022542.0,2.86,-2.19,-58.56,0.12,76.44999999999982
2011-09-27,2634.93,2637.88,2652.56,2613.42,35021974,37301310910.0,1.5,1.03,26.96,0.11,39.13999999999987
2011-09-28,2654.83,2610.59,2660.1,2602.63,34169555,36195919556.0,2.18,-1.03,-27.29,0.1,57.4699999999998
2011-09-29,2593.56,2588.19,2615.14,2577.29,37093593,37708584378.0,1.45,-0.86,-22.4,0.11,37.84999999999991
2011-09-30,2595.58,2581.35,2607.57,2572.19,32050822,32376678343.0,1.37,-0.26,-6.84,0.1,35.38000000000011
2011-10-10,2588.35,2557.08,2595.32,2552.28,28325122,28149902145.0,1.67,-0.94,-24.27,0.09,43.039999999999964
2011-10-11,2625.16,2551.99,2635.69,2526.65,45029848,47409892228.0,4.26,-0.2,-5.09,0.14,109.03999999999996
